quant,block,chunks,positions,method,candidate_temperature,candidate_top_p,sampler_js,sampler_tv,sampler_support_jaccard
Q4_K_XL,23,23,63,frozen-temperature,0.795,0.95,0.0044690197687559125,0.03141968679570016,0.8950732389243613
Q4_K_XL,23,23,63,same-settings,0.8,0.95,0.004719392321671226,0.032339637271232076,0.8951500759797815
Q4_K_XL,24,24,63,frozen-joint,0.78125,0.9575,0.003967120441504651,0.02895724317354579,0.9172812157633651
Q4_K_XL,24,24,63,frozen-temperature,0.795,0.95,0.004672571059985323,0.028992697005234068,0.8968277833620539
Q4_K_XL,24,24,63,same-settings,0.8,0.95,0.004620310602827914,0.028753688603284814,0.8982055885218687
Q4_K_XL,25,25,63,frozen-joint,0.78125,0.9575,0.006930069937851162,0.05484782304200861,0.891541465598563
Q4_K_XL,25,25,63,frozen-temperature,0.795,0.95,0.006623645860051352,0.05315866747072765,0.8963009434352662
Q4_K_XL,25,25,63,same-settings,0.8,0.95,0.006661389361108868,0.052926768164431294,0.8936988208468647
Q4_K_XL,26,26,63,frozen-joint,0.78125,0.9575,0.005835528820863969,0.04465801277685733,0.8980234747638506
Q4_K_XL,26,26,63,frozen-temperature,0.795,0.95,0.006115037709172438,0.044578703312528514,0.89125328667204
Q4_K_XL,26,26,63,same-settings,0.8,0.95,0.006025054637575522,0.04444937034702254,0.8956059807385807
Q4_K_XL,27,27,63,frozen-joint,0.78125,0.9575,0.008886543208814508,0.061852291669873966,0.9132234391465787
Q4_K_XL,27,27,63,frozen-temperature,0.795,0.95,0.00916015227694371,0.06247802389164766,0.9082763564282482
Q4_K_XL,27,27,63,same-settings,0.8,0.95,0.008937671297601247,0.06215015962897312,0.9148225108232885
Q4_K_XL,28,28,63,frozen-joint,0.78125,0.9575,0.006334620189764315,0.05101870786812571,0.8999076627740532
Q4_K_XL,28,28,63,frozen-temperature,0.795,0.95,0.006798638061838343,0.05094727526404082,0.896394152472419
Q4_K_XL,28,28,63,same-settings,0.8,0.95,0.006829076215610026,0.051030597693863367,0.8961013535943504
Q4_K_XL,29,29,63,frozen-joint,0.78125,0.9575,0.0032737711509172288,0.020451843561161132,0.9344797178130511
Q4_K_XL,29,29,63,frozen-temperature,0.795,0.95,0.003424694477205942,0.02019640797423938,0.9355379188712523
Q4_K_XL,29,29,63,same-settings,0.8,0.95,0.0034872134228140883,0.02026294647819466,0.9336860670194004
