source,trial,calibration_contexts,method,kl,js,tv,top1_flip,top10_overlap,fitted_scale
micro-lm:Q3,1,8,temperature,0.1036161333322525,0.025227563455700874,0.16920362412929535,0.2565,0.805575,0.8736337038526988
micro-lm:Q3,1,8,temperature+rank,0.10415196409454058,0.02550464013416129,0.17142449780277577,0.2595,0.805575,
micro-lm:Q3,1,8,isotonic,0.12626449763774872,0.030637729912996292,0.18963244557380676,0.26925,0.8021500000000001,
micro-lm:Q3,1,8,temperature+token-bias,0.07650097459554672,0.01873464696109295,0.14743906259536743,0.2275,0.8354000000000001,
micro-lm:Q3,1,8,temperature+token-bias+PCA,0.08344577252864838,0.020414654165506363,0.15415164828300476,0.2555,0.83145,
micro-lm:Q3,1,16,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,1,16,temperature,0.10350647568702698,0.025031546130776405,0.16814862191677094,0.2565,0.805575,0.892063205365954
micro-lm:Q3,1,16,temperature+rank,0.10554618895003065,0.025582543079465586,0.1710746291316509,0.2565,0.805575,
micro-lm:Q3,1,16,isotonic,0.1282798796892166,0.03093593940138817,0.1910073459148407,0.28925,0.8008500000000002,
micro-lm:Q3,1,16,temperature+token-bias,0.07095484435558319,0.017323536798357964,0.1420896351337433,0.2195,0.8447500000000001,
micro-lm:Q3,1,16,temperature+token-bias+PCA,0.07302403450012207,0.017841588705778122,0.1440661996603012,0.22025,0.8436000000000001,
micro-lm:Q3,1,32,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,1,32,temperature,0.1034567579627037,0.02504662796854973,0.16824890673160553,0.2565,0.805575,0.8891188127626445
micro-lm:Q3,1,32,temperature+rank,0.1038060875593425,0.025203695021831934,0.16931123448060784,0.2565,0.805575,
micro-lm:Q3,1,32,isotonic,0.11764635890722275,0.028039686381816864,0.18218252062797546,0.26225,0.8035750000000002,
micro-lm:Q3,1,32,temperature+token-bias,0.06808895617723465,0.01665418967604637,0.13940905034542084,0.223,0.8463750000000002,
micro-lm:Q3,1,32,temperature+token-bias+PCA,0.06716613471508026,0.016536805778741837,0.13935086131095886,0.2235,0.8497500000000002,
micro-lm:Q3,1,64,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,1,64,temperature,0.10346844792366028,0.025041667744517326,0.16821704804897308,0.2565,0.805575,0.8899651229141998
micro-lm:Q3,1,64,temperature+rank,0.10329001985791544,0.025079348873594014,0.16858831305972383,0.2565,0.805575,
micro-lm:Q3,1,64,isotonic,0.11019310355186462,0.026175370439887047,0.17347799241542816,0.2595,0.8033250000000001,
micro-lm:Q3,1,64,temperature+token-bias,0.06685945391654968,0.0163746178150177,0.1386764645576477,0.22675,0.8477250000000003,
micro-lm:Q3,1,64,temperature+token-bias+PCA,0.06060056388378143,0.014909968711435795,0.13173192739486694,0.211,0.8564750000000001,
micro-lm:Q3,2,2,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,2,2,temperature,0.10801627486944199,0.02670450322329998,0.17615856230258942,0.2565,0.805575,0.8297898557101379
micro-lm:Q3,2,2,temperature+rank,0.12190432334857856,0.030604225948509586,0.19526638823832718,0.2535,0.805525,
micro-lm:Q3,2,2,isotonic,0.19534966349601746,0.04677598923444748,0.239841029047966,0.41125,0.80145,
micro-lm:Q3,2,2,temperature+token-bias,0.09486307948827744,0.02350778877735138,0.16607870161533356,0.2435,0.8190000000000002,
micro-lm:Q3,2,2,temperature+token-bias+PCA,0.09486307948827744,0.02350778877735138,0.16607870161533356,0.2435,0.8190000000000002,
micro-lm:Q3,2,4,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,2,4,temperature,0.10434863716363907,0.025530541315674782,0.1707071214914322,0.2565,0.805575,0.8600284950579623
micro-lm:Q3,2,4,temperature+rank,0.10454613563505316,0.02563229768116889,0.17162282900599726,0.25975,0.8054250000000002,
micro-lm:Q3,2,4,isotonic,0.12883636355400085,0.030975375324487686,0.1932370364665985,0.2595,0.8018250000000001,
micro-lm:Q3,2,4,temperature+token-bias,0.0869472473859787,0.021361196413636208,0.1577124297618866,0.24075,0.8229500000000001,
micro-lm:Q3,2,4,temperature+token-bias+PCA,0.09621493518352509,0.023664403706789017,0.16609875857830048,0.25025,0.8148500000000001,
micro-lm:Q3,2,8,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,2,8,temperature,0.10803501307964325,0.026710115373134613,0.17618383467197418,0.2565,0.805575,0.8296789626038741
micro-lm:Q3,2,8,temperature+rank,0.10876427627232019,0.0269482561072343,0.17782539375219372,0.2565,0.805575,
micro-lm:Q3,2,8,isotonic,0.12522055208683014,0.030042607337236404,0.19031381607055664,0.26425,0.8031250000000001,
micro-lm:Q3,2,8,temperature+token-bias,0.08446050435304642,0.0209532231092453,0.15892602503299713,0.24975,0.8325250000000001,
micro-lm:Q3,2,8,temperature+token-bias+PCA,0.10614489763975143,0.026283670216798782,0.17515829205513,0.25725,0.808575,
micro-lm:Q3,2,16,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,2,16,temperature,0.10431328415870667,0.025517530739307404,0.17064496874809265,0.2565,0.805575,0.8605079865272923
micro-lm:Q3,2,16,temperature+rank,0.10470170646761726,0.025661054849753392,0.17234605934991556,0.26625,0.805575,
micro-lm:Q3,2,16,isotonic,0.12843143939971924,0.03025507740676403,0.19188696146011353,0.2665,0.7989250000000001,
micro-lm:Q3,2,16,temperature+token-bias,0.07484415918588638,0.01841806434094906,0.1488082855939865,0.24475,0.8400000000000002,
micro-lm:Q3,2,16,temperature+token-bias+PCA,0.07788511365652084,0.019161198288202286,0.14916233718395233,0.24525,0.8359000000000001,
micro-lm:Q3,2,32,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,2,32,temperature,0.10386034101247787,0.025340182706713676,0.16977481544017792,0.2565,0.805575,0.867826249383116
micro-lm:Q3,2,32,temperature+rank,0.10456544190326394,0.025566564109740876,0.17169152239228241,0.275,0.8055500000000001,
micro-lm:Q3,2,32,isotonic,0.11686079204082489,0.027628635987639427,0.1804315745830536,0.26425,0.8018000000000002,
micro-lm:Q3,2,32,temperature+token-bias,0.06957650929689407,0.017108125612139702,0.14230169355869293,0.22775,0.8454750000000001,
micro-lm:Q3,2,32,temperature+token-bias+PCA,0.0633363276720047,0.015584972687065601,0.13450604677200317,0.22075,0.8514,
micro-lm:Q3,2,64,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,2,64,temperature,0.10350950807332993,0.02516614831984043,0.1688944399356842,0.2565,0.805575,0.8775057980047297
micro-lm:Q3,2,64,temperature+rank,0.10338618903485639,0.025203736857505356,0.1695049566882737,0.2635,0.805575,
micro-lm:Q3,2,64,isotonic,0.11048181354999542,0.026289086788892746,0.17388136684894562,0.2665,0.8039250000000002,
micro-lm:Q3,2,64,temperature+token-bias,0.06797657161951065,0.016659950837492943,0.14017550647258759,0.2255,0.8465250000000001,
micro-lm:Q3,2,64,temperature+token-bias+PCA,0.05939826741814613,0.014611402526497841,0.1301075965166092,0.21375,0.8567500000000002,
micro-lm:Q3,3,2,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,3,2,temperature,0.1043897271156311,0.025545546784996986,0.17077875137329102,0.2565,0.805575,0.8594830569025833
micro-lm:Q3,3,2,temperature+rank,0.11392657450775803,0.027990591277657607,0.18314828319315699,0.343,0.8030750000000001,
micro-lm:Q3,3,2,isotonic,0.14557011425495148,0.03372752666473389,0.20175406336784363,0.25725,0.7945500000000001,
micro-lm:Q3,3,2,temperature+token-bias,0.09485378861427307,0.02321613021194935,0.16361987590789795,0.24925,0.8173750000000001,
micro-lm:Q3,3,2,temperature+token-bias+PCA,0.09485378861427307,0.02321613021194935,0.16361987590789795,0.24925,0.8173750000000001,
micro-lm:Q3,3,4,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,3,4,temperature,0.10464196652173996,0.025635603815317154,0.17120397090911865,0.2565,0.805575,0.8563659269173711
micro-lm:Q3,3,4,temperature+rank,0.10717092544884921,0.026402832564434528,0.17579218028012378,0.2715,0.8053,
micro-lm:Q3,3,4,isotonic,0.1157422661781311,0.027629924938082695,0.17763562500476837,0.26225,0.7994250000000002,
micro-lm:Q3,3,4,temperature+token-bias,0.08808831125497818,0.021660396829247475,0.15839891135692596,0.245,0.8243,
micro-lm:Q3,3,4,temperature+token-bias+PCA,0.08887240290641785,0.022021479904651642,0.15816357731819153,0.24625,0.81805,
micro-lm:Q3,3,8,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,3,8,temperature,0.10363032668828964,0.025234848260879517,0.16924022138118744,0.2565,0.805575,0.8732155923989134
micro-lm:Q3,3,8,temperature+rank,0.10583374155917327,0.02580886367718647,0.17165110447696508,0.2565,0.805575,
micro-lm:Q3,3,8,isotonic,0.118620865046978,0.02847282774746418,0.18450909852981567,0.27275,0.8003500000000001,
micro-lm:Q3,3,8,temperature+token-bias,0.07815559208393097,0.01915796659886837,0.14919842779636383,0.23775,0.8315000000000001,
micro-lm:Q3,3,8,temperature+token-bias+PCA,0.08956876397132874,0.021957313641905785,0.15915805101394653,0.26925,0.8222500000000003,
micro-lm:Q3,3,16,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,3,16,temperature,0.10345206409692764,0.025120452046394348,0.16866140067577362,0.2565,0.805575,0.8809647359393515
micro-lm:Q3,3,16,temperature+rank,0.10414604290095696,0.025362624914207578,0.16976732104400957,0.2545,0.805575,
micro-lm:Q3,3,16,isotonic,0.1181512176990509,0.0284175593405962,0.18412967026233673,0.267,0.803625,
micro-lm:Q3,3,16,temperature+token-bias,0.07151471078395844,0.017488399520516396,0.1429820954799652,0.225,0.8403000000000002,
micro-lm:Q3,3,16,temperature+token-bias+PCA,0.07373838871717453,0.01820884272456169,0.14520837366580963,0.231,0.8413250000000001,
micro-lm:Q3,3,32,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,3,32,temperature,0.10343970358371735,0.025058036670088768,0.16831819713115692,0.2565,0.805575,0.8874300321758776
micro-lm:Q3,3,32,temperature+rank,0.10343266193135119,0.025140844380378925,0.1687678774182578,0.252,0.8055500000000001,
micro-lm:Q3,3,32,isotonic,0.11243492364883423,0.026856539770960808,0.17618045210838318,0.2595,0.80205,
micro-lm:Q3,3,32,temperature+token-bias,0.06861291825771332,0.01677687279880047,0.1406697928905487,0.226,0.8436250000000001,
micro-lm:Q3,3,32,temperature+token-bias+PCA,0.06484797596931458,0.015925470739603043,0.13619039952754974,0.22725,0.8516000000000001,
micro-lm:Q3,3,64,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,3,64,temperature,0.10343919694423676,0.025104815140366554,0.1685783416032791,0.2565,0.805575,0.8823274765109519
micro-lm:Q3,3,64,temperature+rank,0.10310574531427572,0.025112158374179742,0.16893146887987218,0.25975,0.805575,
micro-lm:Q3,3,64,isotonic,0.10853324830532074,0.025988761335611343,0.1726447343826294,0.25925,0.8038750000000001,
micro-lm:Q3,3,64,temperature+token-bias,0.06772197782993317,0.01655781827867031,0.13976067304611206,0.22075,0.8475750000000002,
micro-lm:Q3,3,64,temperature+token-bias+PCA,0.061346329748630524,0.015056769363582134,0.1323869377374649,0.21275,0.8555500000000001,
micro-lm:Q3,4,2,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,4,2,temperature,0.12970034778118134,0.03273407742381096,0.200424462556839,0.2565,0.805575,0.7552620525114978
micro-lm:Q3,4,2,temperature+rank,0.14281099412685086,0.03603030358879521,0.21366139562494285,0.2565,0.8055500000000001,
micro-lm:Q3,4,2,isotonic,0.19804342091083527,0.0480027012526989,0.2458326369524002,0.34375,0.7990250000000001,
micro-lm:Q3,4,2,temperature+token-bias,0.11413763463497162,0.028622813522815704,0.18680033087730408,0.245,0.8189250000000002,
micro-lm:Q3,4,2,temperature+token-bias+PCA,0.11413763463497162,0.028622813522815704,0.18680034577846527,0.245,0.8189250000000002,
micro-lm:Q3,4,4,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,4,4,temperature,0.11652574688196182,0.02913854457437992,0.18650826811790466,0.2565,0.805575,0.7925968616382171
micro-lm:Q3,4,4,temperature+rank,0.12170557233977443,0.030478653726580464,0.19384213066550582,0.25725,0.8056000000000001,
micro-lm:Q3,4,4,isotonic,0.12395886331796646,0.030438721179962158,0.19071485102176666,0.273,0.7994250000000002,
micro-lm:Q3,4,4,temperature+token-bias,0.0972808226943016,0.024165667593479156,0.1702701449394226,0.25425,0.8246250000000002,
micro-lm:Q3,4,4,temperature+token-bias+PCA,0.09406086057424545,0.02337927557528019,0.16590026021003723,0.23325,0.8265250000000001,
micro-lm:Q3,4,8,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,4,8,temperature,0.10511253029108047,0.025796562433242798,0.17195509374141693,0.2565,0.805575,0.8513299859533747
micro-lm:Q3,4,8,temperature+rank,0.10677989723534372,0.02627720948548469,0.17494448671906992,0.2565,0.805575,
micro-lm:Q3,4,8,isotonic,0.11587420850992203,0.028357088565826416,0.18295744061470032,0.26275,0.7993250000000002,
micro-lm:Q3,4,8,temperature+token-bias,0.08191031962633133,0.020044563338160515,0.15350237488746643,0.24125,0.8320750000000001,
micro-lm:Q3,4,8,temperature+token-bias+PCA,0.09931523352861404,0.02417709492146969,0.16742470860481262,0.2605,0.81675,
micro-lm:Q3,4,16,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,4,16,temperature,0.103584423661232,0.025210723280906677,0.1691189706325531,0.2565,0.805575,0.874629735938454
micro-lm:Q3,4,16,temperature+rank,0.10377971246251635,0.025305886925403698,0.16985623838565028,0.2565,0.805575,
micro-lm:Q3,4,16,isotonic,0.10986042767763138,0.026408258825540543,0.1746126264333725,0.261,0.8019750000000001,
micro-lm:Q3,4,16,temperature+token-bias,0.07514077425003052,0.018422702327370644,0.14831271767616272,0.244,0.8397250000000002,
micro-lm:Q3,4,16,temperature+token-bias+PCA,0.08182547241449356,0.020018436014652252,0.152714341878891,0.262,0.8325250000000001,
micro-lm:Q3,4,32,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,4,32,temperature,0.10344831645488739,0.02511640265583992,0.16863995790481567,0.2565,0.805575,0.8813067982152893
micro-lm:Q3,4,32,temperature+rank,0.10326190128978296,0.025128761426510635,0.16918109897093644,0.25375,0.805575,
micro-lm:Q3,4,32,isotonic,0.1110256016254425,0.026626350358128548,0.17586131393909454,0.26125,0.8039000000000001,
micro-lm:Q3,4,32,temperature+token-bias,0.06894011050462723,0.016911394894123077,0.14164242148399353,0.22975,0.8434250000000002,
micro-lm:Q3,4,32,temperature+token-bias+PCA,0.0655064657330513,0.016141744330525398,0.1374204456806183,0.2235,0.8444500000000001,
micro-lm:Q3,4,64,identity,0.12191928178071976,0.02834969013929367,0.18185050785541534,0.2565,0.805575,
micro-lm:Q3,4,64,temperature,0.1035090982913971,0.025165874511003494,0.16889308393001556,0.2565,0.805575,0.8775246184677883
micro-lm:Q3,4,64,temperature+rank,0.10429508809572773,0.025476934180647164,0.17140505691418872,0.27125,0.805575,
micro-lm:Q3,4,64,isotonic,0.10761450231075287,0.025909828022122383,0.1720314621925354,0.25775,0.8041000000000001,
micro-lm:Q3,4,64,temperature+token-bias,0.06716764718294144,0.01646944135427475,0.13952746987342834,0.22625,0.8459500000000002,
micro-lm:Q3,4,64,temperature+token-bias+PCA,0.06086476147174835,0.014979373663663864,0.13155245780944824,0.209,0.8535750000000001,
micro-lm:Q3:OOD-uniform,0,16,identity,0.14316141605377197,0.03383846580982208,0.20081880688667297,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,0,16,temperature,0.12816503643989563,0.03125623241066933,0.19367706775665283,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,0,16,temperature+rank,0.12970328395046002,0.03171967131959001,0.19547788138010677,0.31883333333333336,0.8092833333333335,
micro-lm:Q3:OOD-uniform,0,16,isotonic,0.15083789825439453,0.03707178309559822,0.21305762231349945,0.3335,0.8082000000000001,
micro-lm:Q3:OOD-uniform,0,16,temperature+token-bias,0.10827933996915817,0.026358207687735558,0.17822153866291046,0.301,0.82465,
micro-lm:Q3:OOD-uniform,0,16,temperature+token-bias+PCA,0.1307898610830307,0.03171080723404884,0.19482818245887756,0.31966666666666665,0.8076333333333333,
micro-lm:Q3:OOD-uniform,0,64,identity,0.14316141605377197,0.03383846580982208,0.20081880688667297,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,0,64,temperature,0.12825366854667664,0.031310755759477615,0.19395563006401062,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,0,64,temperature+rank,0.12844610716360155,0.031450437810198094,0.19474971019862097,0.32066666666666666,0.80935,
micro-lm:Q3:OOD-uniform,0,64,isotonic,0.13115864992141724,0.03187290579080582,0.1958698332309723,0.32183333333333336,0.8086833333333334,
micro-lm:Q3:OOD-uniform,0,64,temperature+token-bias,0.11469732969999313,0.02784545347094536,0.18276594579219818,0.30733333333333335,0.8222833333333335,
micro-lm:Q3:OOD-uniform,0,64,temperature+token-bias+PCA,0.10778340697288513,0.026381555944681168,0.1782219260931015,0.299,0.8247166666666669,
micro-lm:Q3:OOD-uniform,1,16,identity,0.14316141605377197,0.03383846580982208,0.20081880688667297,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,1,16,temperature,0.1282520890235901,0.03116714023053646,0.19308489561080933,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,1,16,temperature+rank,0.12910857235231202,0.03142827014774555,0.19416430724944037,0.3308333333333333,0.8093833333333333,
micro-lm:Q3:OOD-uniform,1,16,isotonic,0.14320990443229675,0.03510039299726486,0.20687450468540192,0.32816666666666666,0.8079000000000001,
micro-lm:Q3:OOD-uniform,1,16,temperature+token-bias,0.10597902536392212,0.025778865441679955,0.17591699957847595,0.2966666666666667,0.8258000000000002,
micro-lm:Q3:OOD-uniform,1,16,temperature+token-bias+PCA,0.12255097180604935,0.02959340438246727,0.1883007436990738,0.314,0.8152166666666668,
micro-lm:Q3:OOD-uniform,1,64,identity,0.14316141605377197,0.03383846580982208,0.20081880688667297,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,1,64,temperature,0.1281559318304062,0.031248727813363075,0.19363649189472198,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,1,64,temperature+rank,0.12834857744278644,0.03135834185501531,0.19428533144805557,0.31983333333333336,0.8093666666666668,
micro-lm:Q3:OOD-uniform,1,64,isotonic,0.1352839171886444,0.03268617019057274,0.19801223278045654,0.32133333333333336,0.8090000000000002,
micro-lm:Q3:OOD-uniform,1,64,temperature+token-bias,0.11201251298189163,0.02719089202582836,0.18050774931907654,0.306,0.8225500000000002,
micro-lm:Q3:OOD-uniform,1,64,temperature+token-bias+PCA,0.10518069565296173,0.02571788616478443,0.17586201429367065,0.2915,0.8251000000000001,
micro-lm:Q3:OOD-uniform,2,16,identity,0.14316141605377197,0.03383846580982208,0.20081880688667297,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,2,16,temperature,0.12941031157970428,0.03174429386854172,0.19590741395950317,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,2,16,temperature+rank,0.13175737186526135,0.032343423088286145,0.1982685275512133,0.32133333333333336,0.80935,
micro-lm:Q3:OOD-uniform,2,16,isotonic,0.13498152792453766,0.032828230410814285,0.19934789836406708,0.3253333333333333,0.8070500000000002,
micro-lm:Q3:OOD-uniform,2,16,temperature+token-bias,0.11141830682754517,0.027187040075659752,0.18086840212345123,0.30333333333333334,0.8248333333333333,
micro-lm:Q3:OOD-uniform,2,16,temperature+token-bias+PCA,0.12963566184043884,0.03153051808476448,0.19496721029281616,0.32016666666666665,0.8086000000000001,
micro-lm:Q3:OOD-uniform,2,64,identity,0.14316141605377197,0.03383846580982208,0.20081880688667297,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,2,64,temperature,0.12846443057060242,0.03140687569975853,0.1944124400615692,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,2,64,temperature+rank,0.12940885418051326,0.03167909476419733,0.19549820398539486,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,2,64,isotonic,0.1325373351573944,0.03215939179062843,0.19665372371673584,0.324,0.8089833333333333,
micro-lm:Q3:OOD-uniform,2,64,temperature+token-bias,0.11371205747127533,0.027552124112844467,0.18173225224018097,0.30916666666666665,0.8224500000000001,
micro-lm:Q3:OOD-uniform,2,64,temperature+token-bias+PCA,0.11034645885229111,0.026922496035695076,0.17974747717380524,0.2965,0.8231833333333334,
micro-lm:Q3:OOD-uniform,3,16,identity,0.14316141605377197,0.03383846580982208,0.20081880688667297,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,3,16,temperature,0.1281326860189438,0.031220771372318268,0.19347915053367615,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,3,16,temperature+rank,0.12854977963354094,0.03136954663161012,0.1941296521297852,0.32166666666666666,0.8093666666666668,
micro-lm:Q3:OOD-uniform,3,16,isotonic,0.1391279101371765,0.03332424536347389,0.1999758780002594,0.3253333333333333,0.8088000000000002,
micro-lm:Q3:OOD-uniform,3,16,temperature+token-bias,0.10670493543148041,0.026038769632577896,0.17736180126667023,0.2995,0.8280166666666667,
micro-lm:Q3:OOD-uniform,3,16,temperature+token-bias+PCA,0.11915028840303421,0.02916649915277958,0.18694064021110535,0.30816666666666664,0.8141499999999999,
micro-lm:Q3:OOD-uniform,3,64,identity,0.14316141605377197,0.03383846580982208,0.20081880688667297,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,3,64,temperature,0.1281317174434662,0.031218405812978745,0.19346533715724945,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,3,64,temperature+rank,0.12883094598927006,0.0314285322822688,0.194338284045638,0.32016666666666665,0.8093666666666668,
micro-lm:Q3:OOD-uniform,3,64,isotonic,0.13511249423027039,0.032477039843797684,0.19729740917682648,0.324,0.8088500000000001,
micro-lm:Q3:OOD-uniform,3,64,temperature+token-bias,0.11372742056846619,0.027522746473550797,0.18160280585289001,0.30833333333333335,0.8216666666666667,
micro-lm:Q3:OOD-uniform,3,64,temperature+token-bias+PCA,0.1066131517291069,0.026143254712224007,0.17706605792045593,0.28733333333333333,0.8241,
micro-lm:Q3:OOD-uniform,4,16,identity,0.14316141605377197,0.03383846580982208,0.20081880688667297,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,4,16,temperature,0.12840516865253448,0.03116719052195549,0.19299805164337158,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,4,16,temperature+rank,0.12905073169360412,0.03148200961529084,0.19435916694689329,0.32183333333333336,0.8093666666666668,
micro-lm:Q3:OOD-uniform,4,16,isotonic,0.13611748814582825,0.033161722123622894,0.20012731850147247,0.32566666666666666,0.8074833333333334,
micro-lm:Q3:OOD-uniform,4,16,temperature+token-bias,0.10713218152523041,0.026029467582702637,0.17666800320148468,0.2956666666666667,0.8257666666666668,
micro-lm:Q3:OOD-uniform,4,16,temperature+token-bias+PCA,0.12782692909240723,0.0307068582624197,0.19101786613464355,0.31533333333333335,0.8099833333333334,
micro-lm:Q3:OOD-uniform,4,64,identity,0.14316141605377197,0.03383846580982208,0.20081880688667297,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,4,64,temperature,0.12843634188175201,0.031395163387060165,0.1943579465150833,0.325,0.8093666666666668,
micro-lm:Q3:OOD-uniform,4,64,temperature+rank,0.12859921939048066,0.03151759580306905,0.19517188157897128,0.3195,0.8093666666666668,
micro-lm:Q3:OOD-uniform,4,64,isotonic,0.13349296152591705,0.0322522409260273,0.19646060466766357,0.324,0.8093000000000001,
micro-lm:Q3:OOD-uniform,4,64,temperature+token-bias,0.11544964462518692,0.02793583646416664,0.18320903182029724,0.31166666666666665,0.8219666666666668,
micro-lm:Q3:OOD-uniform,4,64,temperature+token-bias+PCA,0.10712452977895737,0.026118068024516106,0.17677290737628937,0.295,0.8261333333333335,
