fold,basis,seed,components,identity_kl,baseline_kl,oracle_kl,recovered_from_identity,recovered_from_baseline,js,tv,top1_agreement,top10_overlap
2,sign-randomized-pca,3,16,0.20688369990381344,0.20714876891199055,0.10297224467233014,0.5022698998509545,0.5029067987554441,0.023505106939533314,0.1011545200398711,0.9265873015873016,0.8269841269841272
2,temperature-token,,0,0.20688369990381344,0.20714876891199055,0.20714876891199055,-0.001281246460210994,0.0,0.04731896624880196,0.2054327056458901,0.75,0.773015873015873
2,token-permuted-pca,0,16,0.20688369990381344,0.20714876891199055,0.14433000242025512,0.3023616530091131,0.3032543558992845,0.03309747423826444,0.1428683337435478,0.873015873015873,0.791468253968254
2,token-permuted-pca,1,16,0.20688369990381344,0.20714876891199055,0.148235296000515,0.28348489480111716,0.28440175252263067,0.03355522640437123,0.14593937310904395,0.8432539682539683,0.795436507936508
2,token-permuted-pca,2,16,0.20688369990381344,0.20714876891199055,0.14563993176013554,0.2960299345581696,0.2969307395593923,0.03325782027485112,0.14324574282049346,0.8511904761904762,0.7938492063492064
2,token-permuted-pca,3,16,0.20688369990381344,0.20714876891199055,0.14179133695738008,0.31463263165100386,0.3155096325113972,0.03262661358874758,0.14056678274343495,0.8591269841269841,0.7932539682539683
3,gaussian-random,0,1,0.2313405713328227,0.2320516067184085,0.2100237126664558,0.09214492098620686,0.09492670343232412,0.04796216431497024,0.20412972146143277,0.8055555555555556,0.7444444444444446
3,gaussian-random,0,2,0.2313405713328227,0.2320516067184085,0.1933967807173736,0.1640170178401631,0.16657857511817187,0.04393691857230318,0.187993042206762,0.8214285714285714,0.7426587301587302
3,gaussian-random,0,4,0.2313405713328227,0.2320516067184085,0.17165275502860725,0.2580084243776869,0.26028198013338666,0.038927027260435856,0.16565276981293386,0.873015873015873,0.7492063492063492
3,gaussian-random,0,8,0.2313405713328227,0.2320516067184085,0.14487486695115706,0.3737593621538612,0.37567824243957615,0.03274844878570498,0.14001333847811495,0.9186507936507936,0.7640873015873016
3,gaussian-random,0,16,0.2313405713328227,0.2320516067184085,0.11594307929462305,0.49882081371788767,0.50035648994528,0.026305276597440648,0.11288773272891334,0.9424603174603174,0.8051587301587303
3,gaussian-random,0,32,0.2313405713328227,0.2320516067184085,0.08765763536046933,0.6210883596619162,0.622249392710128,0.019932884019584724,0.08686843425622323,0.9722222222222222,0.8708333333333335
3,gaussian-random,1,1,0.2313405713328227,0.2320516067184085,0.2102107956763743,0.0913362301074706,0.0941204904844194,0.04779538538565362,0.20536288201956973,0.8214285714285714,0.7432539682539683
3,gaussian-random,1,2,0.2313405713328227,0.2320516067184085,0.19480458113052207,0.15793161567729253,0.16051181939492098,0.04422910109434278,0.19033556142721045,0.8531746031746031,0.7382936507936508
3,gaussian-random,1,4,0.2313405713328227,0.2320516067184085,0.17246693269257005,0.25448903450468674,0.256773374114766,0.03901571250521414,0.16688189130868988,0.875,0.7418650793650793
3,gaussian-random,1,8,0.2313405713328227,0.2320516067184085,0.14368107927056326,0.37891966617539985,0.3808227346388585,0.0324079761468482,0.13936842796565357,0.9246031746031746,0.7613095238095239
3,gaussian-random,1,16,0.2313405713328227,0.2320516067184085,0.11541758411511895,0.5010923356410704,0.5026210516388424,0.02602349842687197,0.11167692566337868,0.9523809523809523,0.8075396825396827
3,gaussian-random,1,32,0.2313405713328227,0.2320516067184085,0.088364848679022,0.6180313372188653,0.6192017373693449,0.019993145476509728,0.08715929590392442,0.9642857142857143,0.871825396825397
3,gaussian-random,2,1,0.2313405713328227,0.2320516067184085,0.21382914195842728,0.07569545313001869,0.07852763881998859,0.048337770196798927,0.20339812970721408,0.8134920634920635,0.7456349206349208
3,gaussian-random,2,2,0.2313405713328227,0.2320516067184085,0.19871723013416853,0.14101867653693978,0.14365070363288102,0.04476398857904456,0.18795897748043444,0.8412698412698413,0.7406746031746033
3,gaussian-random,2,4,0.2313405713328227,0.2320516067184085,0.17169434940450795,0.2578286272255442,0.26010273390239125,0.03844451524795953,0.16304108576078272,0.8809523809523809,0.7440476190476191
3,gaussian-random,2,8,0.2313405713328227,0.2320516067184085,0.14484803991615627,0.3738753255356676,0.3757938504949573,0.032549081632859085,0.13850606070436375,0.9246031746031746,0.7579365079365079
3,gaussian-random,2,16,0.2313405713328227,0.2320516067184085,0.11643436688379086,0.49669715859618824,0.49823934197067465,0.026179300894069148,0.1122287950481518,0.9543650793650794,0.7984126984126985
3,gaussian-random,2,32,0.2313405713328227,0.2320516067184085,0.08925577218321538,0.6141802033729493,0.6153624038831755,0.02025251967971896,0.08772186543493689,0.9722222222222222,0.8708333333333333
3,gaussian-random,3,1,0.2313405713328227,0.2320516067184085,0.21161802478391523,0.08525329748811439,0.08805619673769005,0.04799683788084469,0.20472889676907377,0.8174603174603174,0.7412698412698413
3,gaussian-random,3,2,0.2313405713328227,0.2320516067184085,0.19553755065539477,0.1547632586500325,0.15735317061313447,0.044343185756051666,0.18782704689844404,0.8373015873015873,0.7442460317460318
3,gaussian-random,3,4,0.2313405713328227,0.2320516067184085,0.1729493190901087,0.2524038559527385,0.25469458481285,0.03910122846842525,0.16657704013544,0.871031746031746,0.7466269841269842
3,gaussian-random,3,8,0.2313405713328227,0.2320516067184085,0.14671244903124506,0.3658161722952855,0.3677593915163938,0.03326056453849587,0.14091995213447006,0.9146825396825397,0.7636904761904761
3,gaussian-random,3,16,0.2313405713328227,0.2320516067184085,0.11738829863410345,0.4925736633319694,0.4941284816159339,0.0266160622929956,0.11360381169704246,0.9424603174603174,0.8059523809523811
3,gaussian-random,3,32,0.2313405713328227,0.2320516067184085,0.08807773635720396,0.6192724179344695,0.6204390152571315,0.02000453867840187,0.08695478002005173,0.9722222222222222,0.8672619047619048
3,identity,,0,0.2313405713328227,0.2320516067184085,0.2313405713328227,0.0,0.003064126103848208,0.05307770140217575,0.22524132622460416,0.7757936507936508,0.7476190476190476
