quant,block,chunks,positions,method,candidate_temperature,candidate_top_p,sampler_js,sampler_tv,sampler_support_jaccard
Q4_K_XL,22,22,63,frozen-temperature,0.7950000000000002,0.95,0.006241244030654401,0.043080577966831034,0.9081349746959114
Q4_K_XL,22,22,63,frozen-top-p,0.8,0.95,0.006262306489848665,0.04295480999326895,0.9063576698524392
Q4_K_XL,22,22,63,same-settings,0.8,0.95,0.006262306489848665,0.04295480999326895,0.9063576698524392
Q4_K_XL,23,23,63,frozen-joint,0.7812500000000001,0.9562499999999999,0.005085373460985018,0.032715837973805645,0.8994174079888365
Q4_K_XL,23,23,63,frozen-temperature,0.7950000000000002,0.95,0.005318428669217235,0.03330137815681242,0.8915680010648563
Q4_K_XL,23,23,63,frozen-top-p,0.8,0.95,0.005597048973810623,0.03412980852382524,0.8909454533381284
Q4_K_XL,23,23,63,same-settings,0.8,0.95,0.005597048973810623,0.03412980852382524,0.8909454533381284
Q4_K_XL,24,24,63,frozen-joint,0.7812500000000001,0.9562499999999999,0.004686584053117605,0.0291226590495734,0.8955150497016697
Q4_K_XL,24,24,63,frozen-temperature,0.7950000000000002,0.95,0.004916590662480938,0.0288399305963327,0.8912867028488738
Q4_K_XL,24,24,63,frozen-top-p,0.8,0.95,0.004867495832196068,0.028570332815722813,0.8925154075018592
Q4_K_XL,24,24,63,same-settings,0.8,0.95,0.004867495832196068,0.028570332815722813,0.8925154075018592
Q4_K_XL,25,25,63,frozen-joint,0.7812500000000001,0.9562499999999999,0.006452292202979267,0.05212126290869145,0.8955029538979878
Q4_K_XL,25,25,63,frozen-temperature,0.7950000000000002,0.95,0.006077725994160458,0.05041671201350197,0.9034284550680429
Q4_K_XL,25,25,63,frozen-top-p,0.8,0.95,0.006117972595449019,0.050219475616893126,0.9005618016234791
Q4_K_XL,25,25,63,same-settings,0.8,0.95,0.006117972595449019,0.050219475616893126,0.9005618016234791
Q4_K_XL,26,26,63,frozen-joint,0.7812500000000001,0.9562499999999999,0.005428050986550275,0.041975499441226326,0.8978378496136334
Q4_K_XL,26,26,63,frozen-temperature,0.7950000000000002,0.95,0.005579902973482921,0.042053527361343775,0.8970402522830723
Q4_K_XL,26,26,63,frozen-top-p,0.8,0.95,0.005496978239707893,0.042021154204294794,0.9013472407006832
Q4_K_XL,26,26,63,same-settings,0.8,0.95,0.005496978239707893,0.042021154204294794,0.9013472407006832
Q4_K_XL,27,27,63,frozen-joint,0.7812500000000001,0.9562499999999999,0.008824077874629034,0.06170946108325133,0.9071849627452336
Q4_K_XL,27,27,63,frozen-temperature,0.7950000000000002,0.95,0.00908254980043109,0.06242887315059465,0.9008730368017164
Q4_K_XL,27,27,63,frozen-top-p,0.8,0.95,0.008884915155985731,0.06202953959268237,0.9076393282343758
Q4_K_XL,27,27,63,same-settings,0.8,0.95,0.008884915155985731,0.06202953959268237,0.9076393282343758
Q4_K_XL,28,28,63,frozen-joint,0.7812500000000001,0.9562499999999999,0.006544038035263796,0.05103317960091527,0.8838490759157367
Q4_K_XL,28,28,63,frozen-temperature,0.7950000000000002,0.95,0.006937581803723578,0.051277136090137655,0.8821868363616211
Q4_K_XL,28,28,63,frozen-top-p,0.8,0.95,0.00696466311568483,0.05143076682551986,0.8843799608096267
Q4_K_XL,28,28,63,same-settings,0.8,0.95,0.00696466311568483,0.05143076682551986,0.8843799608096267
Q4_K_XL,29,29,63,frozen-joint,0.7812500000000001,0.9562499999999999,0.0029345419625603844,0.019401509773045306,0.9395754598135551
Q4_K_XL,29,29,63,frozen-temperature,0.7950000000000002,0.95,0.0031734756013888513,0.019648061311315922,0.937459057697153
Q4_K_XL,29,29,63,frozen-top-p,0.8,0.95,0.003239327217064177,0.019789492489681357,0.9350340136054422
Q4_K_XL,29,29,63,same-settings,0.8,0.95,0.003239327217064177,0.019789492489681357,0.9350340136054422
Q4_K_XL,30,30,63,frozen-joint,0.7812500000000001,0.9562499999999999,0.005154034522886846,0.038015117469642846,0.894493066872022
Q4_K_XL,30,30,63,frozen-temperature,0.7950000000000002,0.95,0.005258254980343202,0.03829163196127093,0.8915808045785871
Q4_K_XL,30,30,63,frozen-top-p,0.8,0.95,0.005293791596260335,0.03834620087097088,0.8940493529776357
Q4_K_XL,30,30,63,same-settings,0.8,0.95,0.005293791596260335,0.03834620087097088,0.8940493529776357
Q4_K_XL,31,31,63,frozen-joint,0.7812500000000001,0.9562499999999999,0.005098260376909156,0.03896560944202873,0.9132381125742638
Q4_K_XL,31,31,63,frozen-temperature,0.7950000000000002,0.95,0.004815403046825576,0.03776605450178659,0.9228748786114197
Q4_K_XL,31,31,63,frozen-top-p,0.8,0.95,0.004731479222841915,0.03743115815496634,0.9270502595432567
Q4_K_XL,31,31,63,same-settings,0.8,0.95,0.004731479222841915,0.03743115815496634,0.9270502595432567
Q8_K_XL,0,0,63,frozen-joint,0.8000000000000002,0.95,0.0008364910874719037,0.015751719230874664,0.9665070293791073
Q8_K_XL,0,0,63,frozen-temperature,0.8000000000000002,0.95,0.0008364910874719037,0.015751719230874664,0.9665070293791073
Q8_K_XL,0,0,63,frozen-top-p,0.8,0.95,0.0008364910874719037,0.015751719230874664,0.9665070293791073
Q8_K_XL,0,0,63,same-settings,0.8,0.95,0.0008364910874719037,0.015751719230874664,0.9665070293791073
Q8_K_XL,1,1,63,frozen-joint,0.8000000000000002,0.95,0.0006394777733403894,0.009697808536686121,0.9871553436760936
Q8_K_XL,1,1,63,frozen-temperature,0.8000000000000002,0.95,0.0006394777733403894,0.009697808536686121,0.9871553436760936
Q8_K_XL,1,1,63,frozen-top-p,0.8,0.95,0.0006394777733403894,0.009697808536686121,0.9871553436760936
Q8_K_XL,1,1,63,same-settings,0.8,0.95,0.0006394777733403894,0.009697808536686121,0.9871553436760936
Q8_K_XL,2,2,63,frozen-joint,0.8000000000000002,0.95,0.00013376992922978445,0.0046686165714784275,0.9962976359528083
Q8_K_XL,2,2,63,frozen-temperature,0.8000000000000002,0.95,0.00013376992922978445,0.0046686165714784275,0.9962976359528083
Q8_K_XL,2,2,63,frozen-top-p,0.8,0.95,0.00013376992922978445,0.0046686165714784275,0.9962976359528083
Q8_K_XL,2,2,63,same-settings,0.8,0.95,0.00013376992922978445,0.0046686165714784275,0.9962976359528083
Q8_K_XL,3,3,63,frozen-joint,0.8000000000000002,0.95,0.000989980261129815,0.008654027563771085,0.9717813051146386
Q8_K_XL,3,3,63,frozen-temperature,0.8000000000000002,0.95,0.000989980261129815,0.008654027563771085,0.9717813051146386
Q8_K_XL,3,3,63,frozen-top-p,0.8,0.95,0.000989980261129815,0.008654027563771085,0.9717813051146386
Q8_K_XL,3,3,63,same-settings,0.8,0.95,0.000989980261129815,0.008654027563771085,0.9717813051146386
Q8_K_XL,4,4,63,frozen-joint,0.8000000000000002,0.95,0.00021184921252637333,0.006360949649076376,0.9939533825888947
Q8_K_XL,4,4,63,frozen-temperature,0.8000000000000002,0.95,0.00021184921252637333,0.006360949649076376,0.9939533825888947
Q8_K_XL,4,4,63,frozen-top-p,0.8,0.95,0.00021184921252637333,0.006360949649076376,0.9939533825888947
Q8_K_XL,4,4,63,same-settings,0.8,0.95,0.00021184921252637333,0.006360949649076376,0.9939533825888947
Q8_K_XL,5,5,63,frozen-joint,0.8000000000000002,0.95,0.00024768305853025855,0.0063177380592577045,0.9918306185565012
Q8_K_XL,5,5,63,frozen-temperature,0.8000000000000002,0.95,0.00024768305853025855,0.0063177380592577045,0.9918306185565012
Q8_K_XL,5,5,63,frozen-top-p,0.8,0.95,0.00024768305853025855,0.0063177380592577045,0.9918306185565012
Q8_K_XL,5,5,63,same-settings,0.8,0.95,0.00024768305853025855,0.0063177380592577045,0.9918306185565012
Q8_K_XL,6,6,63,frozen-joint,0.8000000000000002,0.95,0.000502075687859721,0.006700559423142482,0.9785054449523122
Q8_K_XL,6,6,63,frozen-temperature,0.8000000000000002,0.95,0.000502075687859721,0.006700559423142482,0.9785054449523122
Q8_K_XL,6,6,63,frozen-top-p,0.8,0.95,0.000502075687859721,0.006700559423142482,0.9785054449523122
Q8_K_XL,6,6,63,same-settings,0.8,0.95,0.000502075687859721,0.006700559423142482,0.9785054449523122
Q8_K_XL,7,7,63,frozen-joint,0.8000000000000002,0.95,0.00017806037159595964,0.006217374163310206,0.9927797376096974
Q8_K_XL,7,7,63,frozen-temperature,0.8000000000000002,0.95,0.00017806037159595964,0.006217374163310206,0.9927797376096974
Q8_K_XL,7,7,63,frozen-top-p,0.8,0.95,0.00017806037159595964,0.006217374163310206,0.9927797376096974
Q8_K_XL,7,7,63,same-settings,0.8,0.95,0.00017806037159595964,0.006217374163310206,0.9927797376096974
Q8_K_XL,8,8,63,frozen-joint,0.8000000000000002,0.95,0.00041664957964149794,0.007431269379421359,0.9788741267762947
Q8_K_XL,8,8,63,frozen-temperature,0.8000000000000002,0.95,0.00041664957964149794,0.007431269379421359,0.9788741267762947
Q8_K_XL,8,8,63,frozen-top-p,0.8,0.95,0.00041664957964149794,0.007431269379421359,0.9788741267762947
Q8_K_XL,8,8,63,same-settings,0.8,0.95,0.00041664957964149794,0.007431269379421359,0.9788741267762947
Q8_K_XL,9,9,63,frozen-joint,0.8000000000000002,0.95,0.0003813677719177028,0.008369535237314209,0.9859654127818243
Q8_K_XL,9,9,63,frozen-temperature,0.8000000000000002,0.95,0.0003813677719177028,0.008369535237314209,0.9859654127818243
Q8_K_XL,9,9,63,frozen-top-p,0.8,0.95,0.0003813677719177028,0.008369535237314209,0.9859654127818243
Q8_K_XL,9,9,63,same-settings,0.8,0.95,0.0003813677719177028,0.008369535237314209,0.9859654127818243
Q8_K_XL,10,10,63,frozen-joint,0.8000000000000002,0.95,0.00044914839253622284,0.00950643638267167,0.9881480670116444
Q8_K_XL,10,10,63,frozen-temperature,0.8000000000000002,0.95,0.00044914839253622284,0.00950643638267167,0.9881480670116444
Q8_K_XL,10,10,63,frozen-top-p,0.8,0.95,0.00044914839253622284,0.00950643638267167,0.9881480670116444
Q8_K_XL,10,10,63,same-settings,0.8,0.95,0.00044914839253622284,0.00950643638267167,0.9881480670116444
Q8_K_XL,11,11,63,frozen-joint,0.8000000000000002,0.95,0.000703465002545041,0.010003978179560767,0.972592362651436
Q8_K_XL,11,11,63,frozen-temperature,0.8000000000000002,0.95,0.000703465002545041,0.010003978179560767,0.972592362651436
Q8_K_XL,11,11,63,frozen-top-p,0.8,0.95,0.000703465002545041,0.010003978179560767,0.972592362651436
Q8_K_XL,11,11,63,same-settings,0.8,0.95,0.000703465002545041,0.010003978179560767,0.972592362651436
Q8_K_XL,12,12,63,frozen-joint,0.8000000000000002,0.95,0.0009137008015559765,0.013712410342007403,0.9662403934672648
Q8_K_XL,12,12,63,frozen-temperature,0.8000000000000002,0.95,0.0009137008015559765,0.013712410342007403,0.9662403934672648
Q8_K_XL,12,12,63,frozen-top-p,0.8,0.95,0.0009137008015559765,0.013712410342007403,0.9662403934672648
Q8_K_XL,12,12,63,same-settings,0.8,0.95,0.0009137008015559765,0.013712410342007403,0.9662403934672648
Q8_K_XL,13,13,63,frozen-joint,0.8000000000000002,0.95,0.0007914071454526117,0.010958384441596174,0.9816507991795348
Q8_K_XL,13,13,63,frozen-temperature,0.8000000000000002,0.95,0.0007914071454526117,0.010958384441596174,0.9816507991795348
Q8_K_XL,13,13,63,frozen-top-p,0.8,0.95,0.0007914071454526117,0.010958384441596174,0.9816507991795348
Q8_K_XL,13,13,63,same-settings,0.8,0.95,0.0007914071454526117,0.010958384441596174,0.9816507991795348
Q8_K_XL,14,14,63,frozen-joint,0.8000000000000002,0.95,0.0006926264356321005,0.009416278621684464,0.9757280462176382
Q8_K_XL,14,14,63,frozen-temperature,0.8000000000000002,0.95,0.0006926264356321005,0.009416278621684464,0.9757280462176382
Q8_K_XL,14,14,63,frozen-top-p,0.8,0.95,0.0006926264356321005,0.009416278621684464,0.9757280462176382
Q8_K_XL,14,14,63,same-settings,0.8,0.95,0.0006926264356321005,0.009416278621684464,0.9757280462176382
Q8_K_XL,15,15,63,frozen-joint,0.8000000000000002,0.95,0.0003891969114726909,0.008044762669929437,0.98462068241738
Q8_K_XL,15,15,63,frozen-temperature,0.8000000000000002,0.95,0.0003891969114726909,0.008044762669929437,0.98462068241738
Q8_K_XL,15,15,63,frozen-top-p,0.8,0.95,0.0003891969114726909,0.008044762669929437,0.98462068241738
Q8_K_XL,15,15,63,same-settings,0.8,0.95,0.0003891969114726909,0.008044762669929437,0.98462068241738
Q8_K_XL,16,16,63,frozen-joint,0.8000000000000002,0.95,0.0005700171034457902,0.008563022484027204,0.9826162579111157
Q8_K_XL,16,16,63,frozen-temperature,0.8000000000000002,0.95,0.0005700171034457902,0.008563022484027204,0.9826162579111157
Q8_K_XL,16,16,63,frozen-top-p,0.8,0.95,0.0005700171034457902,0.008563022484027204,0.9826162579111157
Q8_K_XL,16,16,63,same-settings,0.8,0.95,0.0005700171034457902,0.008563022484027204,0.9826162579111157
Q8_K_XL,17,17,63,frozen-joint,0.8000000000000002,0.95,0.0006513059849985727,0.007874891065829804,0.9760756652461722
Q8_K_XL,17,17,63,frozen-temperature,0.8000000000000002,0.95,0.0006513059849985727,0.007874891065829804,0.9760756652461722
Q8_K_XL,17,17,63,frozen-top-p,0.8,0.95,0.0006513059849985727,0.007874891065829804,0.9760756652461722
Q8_K_XL,17,17,63,same-settings,0.8,0.95,0.0006513059849985727,0.007874891065829804,0.9760756652461722
Q8_K_XL,18,18,63,frozen-joint,0.8000000000000002,0.95,0.000662072276706264,0.008096800540529546,0.9697712418300654
Q8_K_XL,18,18,63,frozen-temperature,0.8000000000000002,0.95,0.000662072276706264,0.008096800540529546,0.9697712418300654
Q8_K_XL,18,18,63,frozen-top-p,0.8,0.95,0.000662072276706264,0.008096800540529546,0.9697712418300654
Q8_K_XL,18,18,63,same-settings,0.8,0.95,0.000662072276706264,0.008096800540529546,0.9697712418300654
Q8_K_XL,19,19,63,frozen-joint,0.8000000000000002,0.95,0.0003352648709551431,0.00954225386625954,0.9854385555166489
Q8_K_XL,19,19,63,frozen-temperature,0.8000000000000002,0.95,0.0003352648709551431,0.00954225386625954,0.9854385555166489
Q8_K_XL,19,19,63,frozen-top-p,0.8,0.95,0.0003352648709551431,0.00954225386625954,0.9854385555166489
Q8_K_XL,19,19,63,same-settings,0.8,0.95,0.0003352648709551431,0.00954225386625954,0.9854385555166489
Q8_K_XL,20,20,63,frozen-joint,0.8000000000000002,0.95,0.0003964311985154858,0.007138500596204448,0.9764584469744876
Q8_K_XL,20,20,63,frozen-temperature,0.8000000000000002,0.95,0.0003964311985154858,0.007138500596204448,0.9764584469744876
Q8_K_XL,20,20,63,frozen-top-p,0.8,0.95,0.0003964311985154858,0.007138500596204448,0.9764584469744876
Q8_K_XL,20,20,63,same-settings,0.8,0.95,0.0003964311985154858,0.007138500596204448,0.9764584469744876
Q8_K_XL,21,21,63,frozen-joint,0.8000000000000002,0.95,0.0008441877967954266,0.008670317807367869,0.9705886456137675
Q8_K_XL,21,21,63,frozen-temperature,0.8000000000000002,0.95,0.0008441877967954266,0.008670317807367869,0.9705886456137675
Q8_K_XL,21,21,63,frozen-top-p,0.8,0.95,0.0008441877967954266,0.008670317807367869,0.9705886456137675
Q8_K_XL,21,21,63,same-settings,0.8,0.95,0.0008441877967954266,0.008670317807367869,0.9705886456137675
Q8_K_XL,22,22,63,frozen-joint,0.8000000000000002,0.95,0.0001752457042924121,0.007410001379275132,0.9946060875264414
Q8_K_XL,22,22,63,frozen-temperature,0.8000000000000002,0.95,0.0001752457042924121,0.007410001379275132,0.9946060875264414
Q8_K_XL,22,22,63,frozen-top-p,0.8,0.95,0.0001752457042924121,0.007410001379275132,0.9946060875264414
Q8_K_XL,22,22,63,same-settings,0.8,0.95,0.0001752457042924121,0.007410001379275132,0.9946060875264414
Q8_K_XL,23,23,63,frozen-joint,0.8000000000000002,0.95,0.0007138718393102791,0.007272389421742114,0.975896447467876
Q8_K_XL,23,23,63,frozen-temperature,0.8000000000000002,0.95,0.0007138718393102791,0.007272389421742114,0.975896447467876
Q8_K_XL,23,23,63,frozen-top-p,0.8,0.95,0.0007138718393102791,0.007272389421742114,0.975896447467876
Q8_K_XL,23,23,63,same-settings,0.8,0.95,0.0007138718393102791,0.007272389421742114,0.975896447467876
Q8_K_XL,24,24,63,frozen-joint,0.8000000000000002,0.95,0.00027246990314793834,0.005765521396247167,0.985715066871435
Q8_K_XL,24,24,63,frozen-temperature,0.8000000000000002,0.95,0.00027246990314793834,0.005765521396247167,0.985715066871435
Q8_K_XL,24,24,63,frozen-top-p,0.8,0.95,0.00027246990314793834,0.005765521396247167,0.985715066871435
Q8_K_XL,24,24,63,same-settings,0.8,0.95,0.00027246990314793834,0.005765521396247167,0.985715066871435
Q8_K_XL,25,25,63,frozen-joint,0.8000000000000002,0.95,0.000830530759187587,0.011357849944264644,0.9693401341055694
Q8_K_XL,25,25,63,frozen-temperature,0.8000000000000002,0.95,0.000830530759187587,0.011357849944264644,0.9693401341055694
Q8_K_XL,25,25,63,frozen-top-p,0.8,0.95,0.000830530759187587,0.011357849944264644,0.9693401341055694
Q8_K_XL,25,25,63,same-settings,0.8,0.95,0.000830530759187587,0.011357849944264644,0.9693401341055694
Q8_K_XL,26,26,63,frozen-joint,0.8000000000000002,0.95,0.0008781056398768828,0.010914740662667014,0.9701812763432262
Q8_K_XL,26,26,63,frozen-temperature,0.8000000000000002,0.95,0.0008781056398768828,0.010914740662667014,0.9701812763432262
Q8_K_XL,26,26,63,frozen-top-p,0.8,0.95,0.0008781056398768828,0.010914740662667014,0.9701812763432262
Q8_K_XL,26,26,63,same-settings,0.8,0.95,0.0008781056398768828,0.010914740662667014,0.9701812763432262
Q8_K_XL,27,27,63,frozen-joint,0.8000000000000002,0.95,0.0005692782745297466,0.01203523390734243,0.9802212251022817
Q8_K_XL,27,27,63,frozen-temperature,0.8000000000000002,0.95,0.0005692782745297466,0.01203523390734243,0.9802212251022817
Q8_K_XL,27,27,63,frozen-top-p,0.8,0.95,0.0005692782745297466,0.01203523390734243,0.9802212251022817
Q8_K_XL,27,27,63,same-settings,0.8,0.95,0.0005692782745297466,0.01203523390734243,0.9802212251022817
Q8_K_XL,28,28,63,frozen-joint,0.8000000000000002,0.95,0.0007363566736106775,0.010663853950857644,0.9660194538548498
Q8_K_XL,28,28,63,frozen-temperature,0.8000000000000002,0.95,0.0007363566736106775,0.010663853950857644,0.9660194538548498
Q8_K_XL,28,28,63,frozen-top-p,0.8,0.95,0.0007363566736106775,0.010663853950857644,0.9660194538548498
Q8_K_XL,28,28,63,same-settings,0.8,0.95,0.0007363566736106775,0.010663853950857644,0.9660194538548498
Q8_K_XL,29,29,63,frozen-joint,0.8000000000000002,0.95,0.00028027830829535286,0.004158159998792504,0.9867094986142605
Q8_K_XL,29,29,63,frozen-temperature,0.8000000000000002,0.95,0.00028027830829535286,0.004158159998792504,0.9867094986142605
Q8_K_XL,29,29,63,frozen-top-p,0.8,0.95,0.00028027830829535286,0.004158159998792504,0.9867094986142605
Q8_K_XL,29,29,63,same-settings,0.8,0.95,0.00028027830829535286,0.004158159998792504,0.9867094986142605
Q8_K_XL,30,30,63,frozen-joint,0.8000000000000002,0.95,0.0013613789658790218,0.010611959925246618,0.95820038548388
Q8_K_XL,30,30,63,frozen-temperature,0.8000000000000002,0.95,0.0013613789658790218,0.010611959925246618,0.95820038548388
Q8_K_XL,30,30,63,frozen-top-p,0.8,0.95,0.0013613789658790218,0.010611959925246618,0.95820038548388
Q8_K_XL,30,30,63,same-settings,0.8,0.95,0.0013613789658790218,0.010611959925246618,0.95820038548388
Q8_K_XL,31,31,63,frozen-joint,0.8000000000000002,0.95,0.00033657542995310256,0.006666731784149768,0.9837091286862977
Q8_K_XL,31,31,63,frozen-temperature,0.8000000000000002,0.95,0.00033657542995310256,0.006666731784149768,0.9837091286862977
Q8_K_XL,31,31,63,frozen-top-p,0.8,0.95,0.00033657542995310256,0.006666731784149768,0.9837091286862977
Q8_K_XL,31,31,63,same-settings,0.8,0.95,0.00033657542995310256,0.006666731784149768,0.9837091286862977
